JNcI6py4EgX9mA2mhKqpJifI4qL2	hVMoLbMBi9uKDcNKfXp6	Acil Servis	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	HZYeYuuqyoHAmnNJjfV6	Adamlar	2500
GzL8j5ya5FccfrjbVV8q72WzQW03	KLHIcDxJ3EuYkyR3Go2T	Adamlar	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	Y8GiKVOZeOooHhfR0rnq	Adamlar	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	jZFQroO5IbHAtckc9nC1	Adamlar	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	o6ChdQeJ6LtppHz6y8RT	Adamlar	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	ekTj6nWB9bgA0hC1MG5y	Ahmet Aslan	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	1sDMH5ljPRHUNgK5844v	Ajda Pekkan	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	3RG0XVmnxhHRrYQEF8Y1	Ajda Pekkan	2500
reM0Clj8GJWvy4k9f042iRLWxql1	5CBW4ml6ifNtMEumhQsQ	Ajda Pekkan	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	po78QiW51pJOMmeculsi	Ajda Pekkan	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	i8t88Im88O7skr6kykl7	Aleyna Tilki	2500
HEC1374iIuMIvuyE59FET0aoXTv1	BJkcgDrhT8ZFBsSw6iBn	Anıl Piyancı	2500
reM0Clj8GJWvy4k9f042iRLWxql1	4KCMNrbLJedBWJLmbBjZ	Athena	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	4oqsWPqQXhe0azbijmgp	Ayta Sözeri	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	O0MM3slkm9dJi4uuubt4	Ayta Sözeri	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	ZqjJ4GEF10hXV9KO8km4	Ayta Sözeri	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	snKWufRrzMgkVn80XvBi	Ayta Sözeri	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	GWPhWoB5VsgXw4oxlFZ7	Ayçin Asan	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	Wr3PWM70C7rDdqJSDPww	Ayşe Hatun Önal	2500
8b06oWQ7jCf7n95QALs2duP9krs1	eCIXvyIeLfYr3rsRBRfR	Badem	2500
MiCImxZ2gzZmv8Jaa1q1u4p3uYY2	9PGnPa291T23sVQVU9TV	Batuflex	2500
GzL8j5ya5FccfrjbVV8q72WzQW03	HRnmfApsO6cvqziJsepd	Bendeniz	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	Aybec0QcdUqfRfd5pHcF	Bengü	2500
GzL8j5ya5FccfrjbVV8q72WzQW03	NUlAXx0SZ4ph30BgfAxw	Bengü	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	j9eFAMo9LD8nMZGTsDqw	Bengü	2500
ht6ooAsp4aaALLYfuOPKOzaS8vn1	CIXm0q3pWRoZDUnlkZWm	Bergen	2500
8b06oWQ7jCf7n95QALs2duP9krs1	74JWuIUiJxJ2cF269JjY	Berk Baysal	2500
SNKijZ6FB8hOsxuC1KFXRs5MOE32	rh5KMnsiHw6bwog0S0yJ	Berk Baysal	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	DiHL8tcoMIBoHuzW8cwA	Berkay	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	R93NhjpkRyZISi4ygong	Berkay	2500
CvZfysaPMdasVUxFfMR7p5JYUNf2	YFPIZbg0nnaCRw8vnLSn	Berkay	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	hI5CoH7Y6Fny8QbbtXu6	Berkay	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	nEQ37ETRMoyBPggHxeUT	Berkay	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	xgskhLSQ7b9vVXMif1fA	Berkay	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	3nHFA1cLsrZJIVjiCFQM	Bilal Sonses	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	CYJBrXv2jLBYx6cDi3oo	Bilal Sonses	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	ys9W67kVMrCfjGiBUsFB	Bilal Sonses	2500
HEC1374iIuMIvuyE59FET0aoXTv1	BOILw8xKq1ivxo7np0kw	Birsen Tezer	2500
HEC1374iIuMIvuyE59FET0aoXTv1	ZvUk7ryvL7eGeUjM1hhu	Birsen Tezer	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	b4p9Lkjeh6sCjUoU4pMe	Birsen Tezer	2500
VFTNMTXPUVfWhWgaxbiTKREPaSn1	yDVPNjAb8uvr9LPFsncq	Birsen Tezer	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	WifjNwg8D4t7Kl5bvRLX	Burak Bulut	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	z4ZqZhgnGczvXZvXB5oW	Burak Bulut	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	ehABCVG5mPsNK0cVLk9r	Burak Kut	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	CB9E1lHesvlcD2vpgPEE	Buray	2500
yr2DVVBaJ5ZKRSiMKLBxAQPKPxt1	pbJuu7ub1FrXWzni9kq2	Buray	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	2G59bkP7gxsFVvOwUTyL	Burcu Güneş	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	h3ssbwkJsFTY2eM15MuY	Selda Bağcan	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	9gsosmceHtgTWvGUgXxt	Bülent Ortaçgil	2500
8b06oWQ7jCf7n95QALs2duP9krs1	4FO8Ukpbv1lyfvFX0VtG	Cakal	2500
HEC1374iIuMIvuyE59FET0aoXTv1	u3azl44bGS4AtF2SZh1P	Cakal	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	1jJN79txZp0GV9yWFufA	Can Bonomo	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	K8viQxo7HAIPrFfneQpZ	Can Bonomo	2500
SNKijZ6FB8hOsxuC1KFXRs5MOE32	wYpzIoxCnt9dwx6pjhHQ	Can Bonomo	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	ISUsvrpdOJJe3AuNZvlb	Can Gox	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	Zg6xwBV03wyZ2SvWOTj2	Can Koç	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	6ccTOexvDaJyIlBGbnz9	Candan Erçetin	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	JD5Rmt8o09p599BuOkxL	Candan Erçetin	2500
34SfnawDh4Pvhsnn5WvPK9LeiH42	JPm32sz1rz8W6Q4NoDXF	Candan Erçetin	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	Jo5o8HnfCIDMKvo3WC6l	Candan Erçetin	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	LspNG5fpzzE1RQK5tuyw	Candan Erçetin	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	zc8hpCDxPevMaG2z7k2d	Candan Erçetin	2500
8b06oWQ7jCf7n95QALs2duP9krs1	QyueFceQpRLV35wc5D8u	Cem Adrian	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	ecEMsr3OuPYH35BPlfqw	Cem Adrian	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	2OWUpfNqsPpIZ5q1gwR8	Cem Belevi	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	9Nupl4CQWg91emh667cc	Cemali	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	3KKKFdANUWW4z62vEZXO	Cengiz Kurtoğlu	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	A6JCmMNoas5TWm3lqveW	Cengiz Kurtoğlu	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	GJDlpzPaCXXNTEhTtif1	Cengiz Kurtoğlu	2500
QbYQRVkHUCRFJpYyyKkKWBZqJcG3	f1yjL1dM0JkNrAnNuDfk	Cengiz Kurtoğlu	2500
MiCImxZ2gzZmv8Jaa1q1u4p3uYY2	h1yphEg0kQNyKyCcfe1O	Cengiz Kurtoğlu	2500
qPSkrjYFY7V706nPCuNV0981fyz1	iRWACye7AjVBSclfUJQf	Cengiz Kurtoğlu	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	l1HMeD1dhhP2DFbOWY7I	Cengiz Kurtoğlu	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	oXyyl907QCxPE42WPp3T	Cengiz Kurtoğlu	2500
yr2DVVBaJ5ZKRSiMKLBxAQPKPxt1	pcE0v8ePIBiXnyb1ZxAw	Cengiz Kurtoğlu	2500
reM0Clj8GJWvy4k9f042iRLWxql1	1Gg7S3kf796hfc4DlepV	Ceylan Ertem	2500
01hgvY0sWaN93SyybvaWqouCo0G3	2xW0xNwffCZqHxDM9ef6	Ceza	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	DMvMN9PtPDzEO52EFdha	Ceza	2500
gcUkHzaBjmYauR5G6W9mPRIiE3u1	IpkWDVKljhSzRamXKk76	Ceza	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	SfHWeUHp2ejYv1hjoidE	Ceza	2500
01hgvY0sWaN93SyybvaWqouCo0G3	caeIASrdSi7NmSFQ3aMn	Ceza	2500
J1smQ0mKQsQMBwKissRuX1tpGpx2	hAkh62basadaU5Ay55V7	Ceza	2500
aX8K9QgsnlX3tTBuItpx2iicZDb2	nUs4SWEGoswfux4mlb8y	Ceza	2500
VFTNMTXPUVfWhWgaxbiTKREPaSn1	zq2GIIhNNVKziEySQ7xk	Ceza	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	zMgdRJSRPXnQYi6bFBLQ	Contra	2500
qPSkrjYFY7V706nPCuNV0981fyz1	ZaZtMWq0Zc8xOytOChd9	Cüneyt Ergün	2500
01hgvY0sWaN93SyybvaWqouCo0G3	5bdMDSPtzaDVdCEqIa7q	Davut Güloğlu	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	fHaQWIOxWmpKKIMP2XQJ	Dedublüman	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	ReOhkPYKYrkSKcWJ67pY	Dejavu	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	HMttIDuor1iNyTuc1J9k	Demet Akalın	2500
qPSkrjYFY7V706nPCuNV0981fyz1	a1KHaywjScK2dswxHIOH	Deniz Seki	2500
VFTNMTXPUVfWhWgaxbiTKREPaSn1	A7pz65KJgcQlasKr5tOQ	Derya Uluğ	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	4fN2qa236Tu5EmIpO5gN	Dolu Kadehi Ters Tut	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	zP5LsPNHzPfYcN19KNmx	Dolu Kadehi Ters Tut	2500
RQMaaRReMoaySOAL4CCk2yGCQ592	5U3iJ8Dd9ZBll1Xey9SC	Duman	2500
reM0Clj8GJWvy4k9f042iRLWxql1	dwPyH3dVb4pQT8f7731O	Duman	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	sRz5rGrcqoqOAtM9qpq0	Duman	2500
yr2DVVBaJ5ZKRSiMKLBxAQPKPxt1	9yuRO1LgpElKJWM4WCu8	Ebru Gündeş	2500
34SfnawDh4Pvhsnn5WvPK9LeiH42	PUCww9kfLuYEEepcfShQ	Ebru Gündeş	2500
VFTNMTXPUVfWhWgaxbiTKREPaSn1	xrBofist4YFzXYkGwopY	Ebru Gündeş	2500
reM0Clj8GJWvy4k9f042iRLWxql1	0N8d8tk6kmUMqHacB1JR	Edis	2500
VFTNMTXPUVfWhWgaxbiTKREPaSn1	EaIOtfolE7F2pXqeappi	Edis	2500
MiCImxZ2gzZmv8Jaa1q1u4p3uYY2	4iXP2WK5YBBcd8XJdWg4	ElMusto	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	6rCOUYLvwpwchVM60mQ7	Emir Can İğrek	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	9Ebvfsfb6SCiqplGtEoP	Emir Can İğrek	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	VpiuDCCkFMsdpDGVVPNC	Emir Can İğrek	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	ajYZbAjbBxENz1QSIG35	Emir Can İğrek	2500
GuL3Lu9y65bxMQTMvLl5BDdZLvz1	w9pKKoWWPoTcyOiPFqQW	Emir Can İğrek	2500
MiCImxZ2gzZmv8Jaa1q1u4p3uYY2	Cou7KFLc8MOgQizQLRYZ	Erol Budan	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	PvDtc4DN3iS1MXOuXypt	Ezginin Günlüğü	2500
HEC1374iIuMIvuyE59FET0aoXTv1	OLkbVbRqT4TYirlL0kVy	Ezhel	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	WaU0DXZnUVXwAFu3vzrw	Ezhel	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	jYu71Od5EmhdzmOvqinh	Ezhel	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	y6IKGTO5fNYLmU2cSL5k	Ezhel	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	2KHHNyk6R4soNQZWnbcr	Ferhat Göçer	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	EHsu1P2hQgLqRYLmwjEF	Ferhat Göçer	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	48CXHd6V7tCMtJ0COWB6	Feridun Düzağaç	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	V3U9F3vehBAITD1WuJcG	Fettah Can	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	viLgn9iYPsCuQ4Y1zgSg	Fettah Can	2500
FFLi6wb0kSVzdX63m5S2Wu6vhZG3	pSfcceQMM8GsiM0oDeOw	Gaye Su Akyol	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	162SPyg9WgWYdXSZxhUo	Gece Yolcuları	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	4c7mLiZEOkcOR6kaWXNs	Gece Yolcuları	2500
8b06oWQ7jCf7n95QALs2duP9krs1	74HMQzXPRFrrPDQ2pvQE	Gripin	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	7ZYYtKN39oqlK5ZL9qA0	Gripin	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	EcppWFj1zwt1C16OBM4a	Gripin	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	cGKZOKpSVC1JRneZ4Rni	Gripin	2500
h9SZJZcbtCcQR5sIa8qPRMMbT8F2	j6m9L04A4hsAHw0CYvN6	Gripin	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	2wzAAPagzkIY6OMnTG8W	Gökhan Türkmen	2500
HEC1374iIuMIvuyE59FET0aoXTv1	7r2bcwO8S61Yvkdk2iWf	Gökhan Türkmen	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	NK6pGgugD5SZKOVp2tCf	Gökhan Türkmen	2500
qPSkrjYFY7V706nPCuNV0981fyz1	m7iFtkmxuEihXAz9EiQX	Gökhan Türkmen	2500
8b06oWQ7jCf7n95QALs2duP9krs1	pd6UaOFrSTyZc9DysHex	Gökhan Türkmen	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	efm0i1O2O0ytcCMiwsca	Göksel	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	10Ax44nN0dsRjOZn4jk2	Gökçe	2500
HEC1374iIuMIvuyE59FET0aoXTv1	YvjxQ9Ty8yoSAmi1n9Fh	Gökçe	2500
QbYQRVkHUCRFJpYyyKkKWBZqJcG3	iKBWHkP7WkpD3AXOgbxS	Gülben Ergen	2500
MiCImxZ2gzZmv8Jaa1q1u4p3uYY2	puz3wErlRoZxPHhXPueo	Güllü	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	A5KCXxv5y49yrq0gSaOA	Gülşen	2500
Lh4RQFv6F1hUGfeYWgySKAbUl6M2	g4dgN0DL3sdDmeof6Z5j	Gülşen	2500
reM0Clj8GJWvy4k9f042iRLWxql1	0t4bgR5SGHVP7p3lURZE	Hadise	2500
ht6ooAsp4aaALLYfuOPKOzaS8vn1	26qCoLLu2Pj8MA62vUXR	Hadise	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	7FpWYhydJKuVFeUE3Aia	Hadise	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	zi8ukkxUECBf92UjLdQy	Hadise	2500
34SfnawDh4Pvhsnn5WvPK9LeiH42	ZIqYIg8sOMSd4qypi3Cb	Hakan Peker	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	3XcsAZKUdHAoOJs0Bsr1	Halil Sezai	2500
8b06oWQ7jCf7n95QALs2duP9krs1	VBCf2tzP9jDK9UMwb6wC	Halil Sezai	2500
GzL8j5ya5FccfrjbVV8q72WzQW03	c8nxkqhXA6NyyOMh5Zj6	Halil Sezai	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	jQ8Sf8fG39m1qxBMS7bm	Halil Sezai	2500
CvZfysaPMdasVUxFfMR7p5JYUNf2	tdrzDqiRCtDiqeKo5knL	Halil Sezai	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	yDANpvEkL30rOQMnAMe2	Halil Sezai	2500
GzL8j5ya5FccfrjbVV8q72WzQW03	RYnVrmFppDKxBnZq0Z6R	Halsey	2500
iOnOoYhm4CcQQTn04moeBX7x4iq2	jVGX8SMGaoDc4wLdjYSw	Haluk Levent	2500
gcUkHzaBjmYauR5G6W9mPRIiE3u1	URoDCXjOGTt4Xx1RCQLb	Hande Mehan	2500
8b06oWQ7jCf7n95QALs2duP9krs1	ZEg8NAjkX0qUg25M0q3A	Hande Mehan	2500
8b06oWQ7jCf7n95QALs2duP9krs1	abOiHWh01RP2Sb2PSlyO	Hande Mehan	2500
8b06oWQ7jCf7n95QALs2duP9krs1	esoA9U4bes4WJoYeZtiZ	Hande Mehan	2500
qPSkrjYFY7V706nPCuNV0981fyz1	LB6VjMWFQXYvVpR6v7Eo	Hande Yener	2500
qPSkrjYFY7V706nPCuNV0981fyz1	Wap7RetjtRcAqws86EdQ	Hande Yener	2500
sMPDbZIM85eHwgNRwJerkmjNRc02	xftF4cSwnv7GXnJ5gFEj	Hande Yener	2500
QbYQRVkHUCRFJpYyyKkKWBZqJcG3	xJgTkLdjLGav8YFRdFd2	Harun Kolçak	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	kRx77eac4rlKy6wFuxog	Hayko Cepkin	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	qWCBdVax34uioRG7N3Ty	Hayko Cepkin	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	v96kdDeYQtDIloFSeBOG	Hayko Cepkin	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	WPw4uo5VySUKCOLFSsaL	Hüseyin Turan	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	5pLSHgxfDdkMU2Nyf4XT	Hüseyin Korkankorkmaz	2500
yr2DVVBaJ5ZKRSiMKLBxAQPKPxt1	9kaODSSUGJz2nXEdqY3F	Hüseyin Korkankorkmaz	2500
8b06oWQ7jCf7n95QALs2duP9krs1	ypRA2K6bdd5bFwJgzt0S	Hüseyin Korkankorkmaz	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	pYMcDDqINT5qL35xqvat	Hüseyin Turan	2500
qPSkrjYFY7V706nPCuNV0981fyz1	ewgvnIJemGtYkDYfjHUr	Irem	2500
DmPk4P7iYzXBZymrHY6UdIPoRrd2	ETgl6JU0MEcgSs3vTAzJ	Ismail YK	2500
CvZfysaPMdasVUxFfMR7p5JYUNf2	905LEcF3dv3psd6OKI9u	Kalben	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	AqIsiDXOwWYqNWlfdSQA	Kalben	2500
GzL8j5ya5FccfrjbVV8q72WzQW03	VCXXQBsoUbs7zml0C5ux	Kalben	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	VDRdtlrjdifuA7wpmB1b	Kalben	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	vKe6Vetc5Ejq2ZAVxzVK	Kalben	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	5lYnpelbRBJGBFWpS58m	Kenan Doğulu	2500
QbYQRVkHUCRFJpYyyKkKWBZqJcG3	KtWCxnkQm72GNLVh3naY	Kenan Doğulu	2500
CvZfysaPMdasVUxFfMR7p5JYUNf2	68b0rTnbijW2KMTRiyIf	Kubilay Aksoy	2500
JNcI6py4EgX9mA2mhKqpJifI4qL2	hPGXlIB600jVITvwf9fk	Kubilay Aksoy	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	kOcXWSwtECoT3ilLRdsv	Kubilay Aksoy	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	XYpDfMGu3WUiJJ4VUACi	Kurtalan Ekspres	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	gASP8AZXgqOapAo8dXc5	Kurtalan Ekspres	2500
rkkjBYEVSTNJU8u2bPuLrColYCP2	6fot0x0NqXO4eafZQUcF	Levent Yüksel	2500
KLEAYiAFLchYpSFkbFu5h6NNEws1	UOJps9OCtMEp6QU43bia	Lil Zey	2500
MiCImxZ2gzZmv8Jaa1q1u4p3uYY2	sXFiWXt5L71Wvw5qYDwR	Lvbel C5	2500
34SfnawDh4Pvhsnn5WvPK9LeiH42	dAwdd6TOZ3Xrnu9KY2cx	MFÖ	2500
yr2DVVBaJ5ZKRSiMKLBxAQPKPxt1	6oQJDNcv0Od7xNiQ8A44	Mabel Matiz	2500
34SfnawDh4Pvhsnn5WvPK9LeiH42	7jye2NVBEpJ8zLBhHUmJ	Mabel Matiz	2500
qPSkrjYFY7V706nPCuNV0981fyz1	COaTnTxEcjvSmf20cjTJ	Mabel Matiz	2500
Ol4BuM6yIAaK9UGnyiPjNmV2Ne63	QQ4fha7LuVL1Dc48pIsx	Mabel Matiz	2500
ht6ooAsp4aaALLYfuOPKOzaS8vn1	oA6UkihGu0l8oE5rraKW	Mabel Matiz	2500
reM0Clj8GJWvy4k9f042iRLWxql1	tM0CcETsEmrtSzneepK5	Mabel Matiz	2500
qPSkrjYFY7V706nPCuNV0981fyz1	92DfloBW8mxC2ht12zwa	Madrigal	2500
SNKijZ6FB8hOsxuC1KFXRs5MOE32	CgS1n1ygOyI2mAGL3YCJ	Madrigal	2500
SNKijZ6FB8hOsxuC1KFXRs5MOE32	UAYXVtNRb09aFK9NnYEU	Madrigal	2500
1eUX2R2HhAflbbaHUfiAwenvy3t1	agUucXeAwHAP2MPVE153	Madrigal	2500
bFrMu6RghvS7MkvRcp6AbdWAzpi2	bvdeiQ3okYlOYJfvZXpF	Manga	2500
RcrmhTEIb5QNXmCX7fGNmyXyhan2	oLhvpsXqLJ7O9UTVHoeo	Manga	2500
